node_id,x,y,z,sigma_xx,sigma_yy,sigma_zz,tau_xy,tau_yz,tau_zx
204,0.9,0.01,0.06,-15487888.323535679,-14822660.68430497,-34082121.83606262,843737.3400557565,16620315.365221284,-946020.752021038
205,0.8500000000000001,0.0,0.05,-4930655.95982461,-4954786.622633887,-11673986.427887006,655182.7338806052,11431254.456399832,-390779.12100554485
206,1.0,0.03,0.07,-5451437.565183201,-5385856.930521562,-13013096.051932437,-363047.96966147725,51975.48375321155,115786.73258563335
207,0.8500000000000001,0.01,0.05,6041536.633292428,5455403.868046831,12147966.376428485,-3915565.6421074206,-23600893.80891644,366186.7183424144
208,0.8,0.0,0.04,3882588.311145775,3733786.674673791,8714635.732502062,2326579.372337487,5575221.6944663655,708902.6289967779
209,0.8,0.01,0.04,11393832.714330373,10788978.83361806,24879382.00760156,-7552909.262536969,-122013.89138519352,3138975.131581971
210,0.75,0.0,0.03,-2868624.2621844667,-3676725.2860360043,-8798440.022051182,2336896.3763115485,-1152336.6526773225,-270064.7908259635
211,0.9500000000000001,0.04,0.06,717867.4682018652,655996.0782630149,1880472.5356058998,-106651.55110635086,-10183133.133352604,232035.98084158436
212,0.75,0.01,0.03,-2610035.446824914,-2650758.0979734156,-5418040.687056172,-2018846.8883938093,1792857.8151835566,-2194883.094626382
213,0.7000000000000001,0.0,0.02,2516374.018327936,1041125.2976867921,2138313.1014543106,325841.80474969855,-1259062.4186990561,435573.9492726768
214,0.9,0.04,0.05,-1272820.5307166697,-1225033.8554273054,-2795816.625473572,-395134.253083462,-234267.8394269524,376604.9599966625
215,0.7000000000000001,0.01,0.02,1611768.5813092696,138303.2655357591,300617.1116792618,-240981.83164255836,3057098.4394848086,566410.82394896
216,0.65,0.0,0.01,1649513.0457461702,-284655.9753440204,-828427.2972150712,8143.436694464397,-802006.7938974608,-11181.444791458098
217,1.0,0.08,0.01,-6961038.37373202,-7084160.590403869,-16435605.623062283,-16690.308419784655,1991842.8463061296,898916.5690829064
218,0.9500000000000001,0.07,0.02,-32155901.715908308,-32301665.334452637,-75617868.8304277,-24745.260606264957,72574172.01117119,-6484362.938253366
219,0.9,0.06,0.02,32271417.776682433,31750259.78566795,74430772.96750802,-10688.511860481858,25649071.53457499,-12826212.255905969
220,1.0,0.07,0.04,-36407239.66177431,-36723817.44556215,-84683438.81265618,-33392.679258038836,-366598.9217518761,140942.26655279324
221,0.8500000000000001,0.05,0.02,1175775.934573877,516788.95386861224,1256936.6395520081,-425027.6824705972,-1075177.1044031528,741454.2570894986
222,0.8,0.04,0.02,15491493.40968849,13120551.017906796,29251926.911913563,3800730.1481678686,-488524.36040457804,3345396.607482345
223,1.0,0.06,0.06,1021521.9855513932,1057942.6632115876,2510861.56787647,-12031.933634731875,-893434.7148953587,476163.00035773776
224,0.9500000000000001,0.06,0.05,-792405.7822993827,-817839.4167977666,-1869523.0580906493,-27326.66577631219,-881093.6082437367,-992078.4917214664
225,0.8500000000000001,0.04,0.04,19744983.067573488,19492105.468285512,45453501.2265057,-322417.70962055534,-37969159.949718475,2466828.5857563084
226,0.75,0.03,0.02,-22627870.34871881,-22377619.222571027,-50870317.76535946,-4112629.518962049,6036253.274068065,12152014.674247151
227,0.65,0.01,0.01,2714907.0295330323,623559.0362404167,1372626.5597148195,52013.251247119624,382021.5078354872,-11086.68706255271
228,1.0,0.01,0.08,-293620.38205911865,-225003.5751096546,-500372.6076694211,-17523.09159211525,293110.81994247984,7155.883064196675
229,0.9500000000000001,0.02,0.07,-5172901.855295656,-4918537.632515137,-11215912.312802695,269729.40232930327,2712755.6874491205,-110126.0686457084
230,0.9,0.02,0.06,59857273.69559625,59052600.869389705,136855947.75572655,-1452218.3659518978,-29598373.94177882,4777942.976874109
231,1.0,0.04,0.07,-3898038.7449470586,-3973432.6132924324,-9248836.797713801,146067.81839505016,-2024181.6355202752,296434.39235083124
232,0.8500000000000001,0.02,0.05,-30012052.95143839,-30750427.93626697,-72506530.63879943,-916757.4179027361,30390127.519465875,-7426797.850308473
233,0.8,0.02,0.04,2483983.3566729473,2546954.3045095876,6277404.281820119,962132.8694060289,-1996224.6398530684,-113854.28643116413
234,0.9500000000000001,0.05,0.06,-1223343.6500267505,-1164821.4051823067,-2781538.221855463,67897.42649701987,2351116.57120721,2953.1896815293385
235,0.75,0.02,0.03,7528336.50497805,7320166.827331908,17645409.40980649,1131026.657405637,-15980303.427320965,100302.93559091738
236,1.0,0.08,0.0,7326354.695586822,7143232.289425168,16712177.477863569,-33117.07900704252,-1354221.931047588,-654259.9966539937
237,1.0,0.08,0.02,9270131.506124256,9151785.089632232,21499809.730634484,-9148.208909396064,-5959782.982301457,-1255494.6300944362
238,0.9500000000000001,0.07,0.03,19069971.24823643,18493315.576751247,44544155.18461255,594.1420819276581,17463393.295667488,-3637478.9423394776
239,0.9,0.06,0.03,-13825880.429515766,-14270038.902768057,-32831808.980109442,20973.044744369527,-3185038.93068982,2629040.22712978
240,1.0,0.07,0.05,6542180.158381354,6548700.020434232,15301137.674932584,-6977.782416567529,-380533.165028633,319138.116774461
241,0.8500000000000001,0.05,0.03,-53461385.83342995,-53822496.63838001,-125454029.08713946,-310377.0580726331,12660206.125167267,2101008.344203078
242,0.9,0.05,0.05,14394804.871439178,14362961.656518832,33517805.581919365,123300.44124758078,-10548357.305536283,2225737.30550081
243,0.8,0.04,0.03,-24193446.657278612,-24748344.05527303,-57845159.22526172,159918.40584946438,-9629754.79828763,-3706188.731452598
244,0.7000000000000001,0.02,0.02,-5862768.412600587,-7518279.97926291,-17757666.700161677,143328.25979626755,-5141128.94729609,-1668395.7163351974
245,0.6000000000000001,0.0,0.0,2734092.441934001,169833.39417280254,225050.7759438795,-169558.4990376644,35026.968956267134,-333320.7527379817
246,1.0,0.0,0.08,71421.35342856825,134435.01740648065,382416.4546342772,-141265.7845501244,-124723.51983192177,255612.1705638241
247,1.0,0.02,0.08,180018.37355043384,242975.87321853056,606684.3695341842,-9482.781402640556,59675.02272813461,-223503.2108076823
248,0.9500000000000001,0.03,0.07,-14864461.813920422,-14523180.906951362,-34024907.599598564,-42796.01944946398,180231.70897030292,-1393364.7050817956
249,0.9,0.03,0.06,5479536.508856037,5062842.875669774,11278636.071568618,1599227.238861399,21623407.51953846,269891.38122065936
250,1.0,0.05,0.07,1158868.1748771416,1054956.5556613656,2997543.9335047835,-34389.71499634344,1853482.9601614247,457981.76717065886
251,0.8500000000000001,0.03,0.05,12392003.851582197,12089104.738941535,27914758.14502492,5498024.178676476,-18077202.097848646,3152159.13045393
252,0.8,0.03,0.04,969386.7870755469,1430950.3547326692,4074575.3833379247,5729567.458969681,885429.4183024925,-1238045.8223257412
253,0.9500000000000001,0.08,0.0,-2986335.7560894135,-3309463.8115370898,-7689598.076858532,-30528.48928228318,-764856.3093803551,438436.7482285389
254,0.9500000000000001,0.08,0.01,12240172.776445705,11956682.432608921,27908605.766375817,-21210.848358183626,2193702.2748961775,-1855295.6005308197
255,0.9,0.07,0.0,5997388.13325939,5251852.042874757,12206877.900708577,-41109.477560996595,2852551.7136640563,-742012.0602806781
256,0.9,0.07,0.01,-16351302.969357427,-16958967.882610787,-39556309.03728512,-35318.92497542201,-16325408.92212532,2982131.0267446837
257,0.8500000000000001,0.06,0.0,7848848.638216007,6706374.791864829,15620246.167214409,-94299.93687386476,1878007.8718892059,158214.42628431445
258,1.0,0.08,0.03,18330.285939265446,14500.364590489788,-109967.18064420875,-8777.399568130097,-21240902.768929675,-1142897.0445175308
259,0.8500000000000001,0.06,0.01,942565.9414119463,-71623.98371343045,-247958.09493518935,-18770.99063429475,7174295.157863073,889652.7859304581
260,0.8,0.05,0.0,-910757.4937243239,-2118728.8259794516,-4904175.186427027,451830.0572423047,-1936428.9527713296,-920418.4441031731
261,0.8,0.05,0.01,1490551.3446937697,1481661.950570418,2943125.322209949,-549481.3828669682,-539936.6529147888,-194779.90569244625
262,0.75,0.04,0.0,9712922.535818951,3362066.647830071,4321138.140373689,-8283708.3471032195,472789.6968723722,1122509.655889182
263,0.9500000000000001,0.07,0.04,-2956126.8374900115,-3138940.552065969,-6996522.306869871,-1540.823339975502,-1331673.583654722,928302.3957120854
264,0.75,0.04,0.01,-754823.9681747702,-1356373.6424859767,-4946445.702309883,8066898.159124664,458678.7788745115,-1896631.9428367165
265,0.7000000000000001,0.03,0.0,1551040.9826801468,-877685.2040470279,48914.568722883036,-5349878.830726137,-92289.56946112413,-2245060.049192889
266,0.9,0.06,0.04,-9081307.409610052,-9261792.085544445,-21616433.17133393,-22175.213075801457,10326029.884885633,1207974.0604024003
267,0.7000000000000001,0.03,0.01,-4538225.299376479,-1958421.7069966057,75481.85397190102,5826270.3979152525,-508215.3077468773,2684569.130050623
268,0.65,0.02,0.0,4445307.556370258,345277.430006175,-1078880.4255583687,683901.0062443846,185984.4353785626,-580643.1112471281
269,1.0,0.07,0.06,-124844.18589321965,-73946.64879658291,-214190.11911305858,-2491.587422694255,392755.52647487493,587349.1191823598
270,0.9500000000000001,0.06,0.06,-1544829.2416321333,-1483418.6063220284,-3468348.58792222,-47197.134335506504,-999028.3486672365,99973.460511985
271,0.8500000000000001,0.05,0.04,-299381.0719752179,-548175.6532775722,-1311084.7649519301,73056.99467500554,2033582.6539224156,147069.84728176537
272,0.75,0.03,0.03,1427603.3745404799,375398.6444363674,662363.2248894761,-229272.8145984288,1399855.2375117112,-224953.9556740081
273,0.65,0.02,0.01,2958991.402404356,928532.9116540788,2044408.5527556064,70034.14095126503,55685.189993738495,2909.693673118216
274,0.6000000000000001,0.01,0.0,2023956.6723149552,-157553.00575800662,-347903.79186297755,-344919.54243577085,-47022.723630165485,-102445.8999392386
275,0.9500000000000001,0.0,0.08,108439.29940868451,308371.52891365933,719814.5858456005,-49003.38251966735,-243748.1688679159,241531.41895766227
276,0.9500000000000001,0.01,0.08,-361913.38086277636,-156295.00298581892,-390031.874403157,-3417.2820708404583,-25932.09434547436,136081.38036768493
277,0.9,0.0,0.07,-1739980.8773534268,-1456471.4948391363,-3431018.4438028773,94379.80321961705,808079.2541405691,86509.42776823317
278,0.9,0.01,0.07,616604.6545283386,851573.5263055966,1909234.6332509033,40938.67824503731,1425391.2709421616,-261376.9516870449
279,0.8500000000000001,0.0,0.06,631119.3452123946,829709.5315305822,1847894.7909641133,-46335.20395737293,2935514.3541592504,-153596.42356761234
280,1.0,0.03,0.08,3920236.023475107,3957611.5306038703,9232384.014859354,-75839.4966337011,-487102.3398496798,540424.1933591808
281,0.8500000000000001,0.01,0.06,14654086.942717321,14666865.862419924,34010112.84096141,-784957.814047699,-37991282.92508901,2994070.214293117
282,0.8,0.0,0.05,-1423553.2951373237,-1406130.8792109455,-3378504.2112328354,537782.2793562715,15151285.30691517,530341.8548919676
283,0.8,0.01,0.05,-22871843.018619142,-22346407.707556523,-51599809.28814226,-354792.4761440953,-13701305.451327749,-2328403.384154152
284,0.75,0.0,0.04,3881268.471429241,3385665.295344898,7650614.242487279,1061754.8743263073,1349113.3880530102,-200504.6671707952
285,0.9500000000000001,0.04,0.07,-2982221.990981152,-2807149.895758261,-6501306.072773604,-109307.63126227599,-2969539.978311502,-126155.66914018987
286,0.75,0.01,0.04,2797382.567679213,2654047.2378984396,6492448.514779923,-1578086.4053708538,-178294.5071554169,1617748.5433425934
287,0.7000000000000001,0.0,0.03,1105996.798021049,109742.05225486413,37960.50352583553,285801.67100083816,-258030.62785556554,361027.0294604924
288,0.9,0.04,0.06,2969770.0014751498,3153839.0759960185,7413287.919462732,-918354.7934262865,-6527362.478092285,480188.0333368798
289,0.7000000000000001,0.01,0.03,816435.0360897561,-574663.030483833,-1733307.1750859492,51587.44880055816,1020200.8879206275,72625.18284842835
290,0.65,0.0,0.02,1479822.9504124287,120689.32539688773,226140.81942558792,-40924.68815814603,-685864.6945169953,-107576.34179174085
291,1.0,0.06,0.07,61006.62408634732,124366.54922625503,279723.0513526329,-31370.4259198969,-1186299.5081586721,176661.28673364464
292,0.8500000000000001,0.04,0.05,-13104100.147577,-13148841.894404996,-30719839.527273025,-1307696.9741991647,10329071.285329057,-188876.9072738399
293,0.65,0.01,0.02,1562489.2716243842,32091.037530799313,130249.54511057572,-79329.56764913355,530735.6675370858,156535.92337022096
294,0.6000000000000001,0.0,0.01,1931577.5430686374,-95023.25811742048,-268264.9274722606,-115765.9342997713,-78058.88147544423,78871.13553866638
295,1.0,0.09,0.01,-2773914.4803441837,-2891971.83223891,-6684919.960657823,-5301.98353127718,31615.832436390283,518568.75827694335
296,0.9500000000000001,0.08,0.02,-23456909.766252846,-23692519.768259797,-55212981.1729897,-14728.879623378998,-20335050.793452222,10925026.993508305
297,0.9,0.07,0.02,26738385.558087345,26315080.41921901,61329620.670975335,-54712.210198168425,-62655506.68321813,5888793.661407373
298,1.0,0.08,0.04,-6969644.35180354,-6804656.746260518,-16491412.07436037,-10852.910605440462,-3181276.78278968,-142586.33252560548
299,0.8500000000000001,0.06,0.02,-6060334.073506383,-6878411.527891872,-16190944.470386589,259605.2509936376,2600421.021194318,1021834.0644296971
300,0.8,0.05,0.02,2809748.6134717413,2265255.071782199,4667468.18896556,-2165011.8142518303,-1095528.0710384785,-27620.734835990104
301,0.9500000000000001,0.07,0.05,183357.7299183934,169071.29172997945,402791.3488904474,-15619.312266661658,-288988.38909513137,-614034.7401300105
302,0.75,0.04,0.02,4934164.314225034,4840971.796366274,13057817.359537054,3096868.1970199975,-2719072.5271458374,2396217.783626919
303,0.9,0.06,0.05,18788700.799644403,18766054.68301244,43780287.16720633,-40367.4403003341,19478278.291269418,1351437.290378574
304,0.8,0.04,0.04,22114721.55489854,21773092.44757894,50761724.10077832,-504039.85615523544,-5818819.524715075,10502.533382431833
305,0.7000000000000001,0.03,0.02,-3656589.776295894,-5466321.587664804,-13187473.80325195,815556.798511371,3478044.5211521317,-2633912.015404082
306,0.6000000000000001,0.01,0.01,1522154.0695452562,-195297.58585649185,-573057.2076612379,195480.10516535712,-116796.60246458836,55193.35511513789
307,1.0,0.01,0.09,-89221.80769312644,34332.08544447928,33838.0694587688,2604.9701341943696,106656.50216788321,48506.39956322964
308,0.9500000000000001,0.02,0.08,-672422.9566383191,-459897.5574250116,-1122826.7692641588,12383.319044190826,352061.6560658668,16364.777833271331
309,0.9,0.02,0.07,8410105.692350447,8550322.809618862,19822692.18439973,-218710.4636232892,-7907053.657630345,2322834.120389969
310,1.0,0.04,0.08,4063936.439331097,4334284.977794872,9306866.740281576,69803.21411007807,1132506.2066942372,826363.623480883
311,0.8500000000000001,0.02,0.06,-15601280.034775928,-14866260.236378731,-34191952.97603649,-1016329.0350919488,387929.0981625444,5570831.483120969
312,0.8,0.02,0.05,-19427952.489169683,-17006095.77783901,-37275373.49223578,-373785.4300372146,7882717.969351416,6013074.123752834
313,0.9500000000000001,0.05,0.07,46899.30794967303,155143.03027935317,385194.60213261814,150130.31985705637,1889971.3307767424,155640.04183780504
314,0.75,0.02,0.04,-7103599.936015484,-5255038.942148174,-9999361.785006443,1888504.8755301607,2378201.122114999,2168594.589344772
315,0.9,0.05,0.06,-3841024.1495771203,-3721015.1885423237,-8671539.583987951,290844.25444592774,1314563.6896334968,228855.4440971697
316,0.7000000000000001,0.02,0.03,6639108.309386261,5524313.697101841,12752822.29315049,-241039.11191382326,-3696729.216829258,-597085.2031429686
317,1.0,0.09,0.0,1511250.200442465,1337389.6404674363,3105945.085103532,-9400.040201215783,226189.95852017385,-183231.50114970357
318,1.0,0.09,0.02,4535018.985930942,4444444.735410076,10402280.008721044,-977.9911969704178,358936.44289303647,-1210909.3239547112
319,0.9500000000000001,0.08,0.03,19580980.030811243,19459585.494516395,45308457.87920745,-12203.618470756135,-15145305.586050583,3259919.519172308
320,0.9,0.07,0.03,-20226052.584724788,-20459906.80499877,-47973423.28169721,-75171.79569539147,8445667.16762503,1212335.323415056
321,1.0,0.08,0.05,4507421.0654945355,4531487.410255764,10511235.216015361,-7476.490514691252,395078.19066046487,61045.639574710076
322,0.8500000000000001,0.06,0.03,18744895.73503061,18269986.196174327,42562872.61541557,278866.0763023101,-7729095.900488703,-529063.6101324604
323,0.8,0.05,0.03,-10792120.329733556,-11531847.58842534,-26937172.79346568,-503726.9281217633,9283961.047428392,-1755582.5502964745
324,1.0,0.07,0.07,-18873.302381900423,45580.916345033795,83907.86917143103,13779.33405869777,156721.0992949439,167645.2501981469
325,0.9500000000000001,0.07,0.06,-965042.2436337334,-904260.3807109015,-2125132.1666037645,743.3895480680787,253591.4046203331,-535612.8408585992
326,0.8500000000000001,0.05,0.05,54765769.38331047,54767269.12354477,127798629.11223805,211819.93285554173,-10646030.825614851,-2661449.402777948
327,0.75,0.04,0.03,-7086632.579931035,-7856454.401787247,-18376599.58615223,172432.30066056785,14180768.908177825,-213081.74832396582
328,0.65,0.02,0.02,1217922.8609255801,-104706.72746403198,-106044.78115857093,459307.7252969343,24391.829224741297,695961.8033854453
329,0.55,0.0,0.0,2599330.7994483504,255435.58553156955,-26220.974403244505,354227.5677011187,146250.81103388433,-75712.05759437534
