node_id,ux,uy,uz
378,1.0735154555223405e-06,3.3802307371897216e-08,1.4329385308317631e-06
379,1.1265068698520918e-06,5.232657965665029e-08,1.6900863462813782e-07
380,-1.0304307538048016e-06,2.272197782412154e-07,1.7129918873076482e-05
381,2.761207709373325e-07,1.0140751632873408e-07,8.077703095605583e-06
382,1.126813392994972e-06,3.7870168542744356e-08,1.766105958645148e-07
383,9.441949949820065e-07,7.714782473190273e-08,-4.911794329611671e-07
384,8.020677192696928e-07,5.515935566523053e-08,5.451873107611852e-06
385,9.440454077810343e-07,5.592304783712952e-08,-4.789692291205946e-07
386,5.307561779377086e-07,1.0184695200271523e-07,-5.158724279553218e-07
387,3.2610250832773807e-06,-1.7054501484812003e-07,1.6844024719569124e-05
388,2.615394702064506e-06,-1.073759728787735e-07,1.378885906157173e-05
389,2.5337308200039887e-06,-9.71498662465033e-08,0.0
390,1.4238750737638953e-06,0.0,1.689774710254699e-05
391,2.3959465548335413e-06,-8.406556772638041e-08,7.960933928546742e-06
392,2.205701496358237e-06,-6.846887000859101e-08,5.398120620743842e-06
393,8.134895036682366e-07,5.87530797600388e-08,1.383907634918026e-05
394,1.9654500117948613e-06,-5.388060469436313e-08,3.1875035673375425e-06
395,8.084690496335672e-07,6.312623949433538e-08,1.083095962283626e-05
396,1.6565193007006956e-06,-3.135002323636366e-08,1.4237447725964709e-06
397,-4.083392369503297e-07,1.6566771977077638e-07,1.6967893349153254e-05
398,-3.9039459164654927e-07,1.6956094206361661e-07,1.389813616923697e-05
399,8.038796628104414e-07,6.19635343148017e-08,7.991190257518495e-06
400,1.183028940999008e-06,1.6834832851559456e-08,3.193489826043458e-06
401,1.3089956202537148e-06,-1.415389180450858e-10,1.9011857785329518e-07
402,5.189533730113797e-07,7.271941507353621e-08,-5.049418587469272e-07
403,-2.2873086877221146e-06,2.9131124586567206e-07,1.7383767871320873e-05
404,-1.6182793687301085e-06,2.4744433053785066e-07,1.4163397274087062e-05
405,-9.217895317699065e-07,1.8574117907024983e-07,1.1069847222560328e-05
406,-1.6638984079129362e-06,2.6718750703772495e-07,1.7305946954487905e-05
407,-2.531576837910069e-07,1.2780162111600598e-07,8.154450360576425e-06
408,3.377254036095909e-07,7.978857387989292e-08,5.511908668417316e-06
409,-1.002539110021817e-06,2.1979512724150341e-07,1.4016037582901898e-05
410,7.978949375226865e-07,4.5305450896558506e-08,3.234416844412403e-06
411,-3.422682416570665e-07,1.5881778000889057e-07,1.093378467888157e-05
412,1.0722580050954442e-06,2.6149850441585044e-08,1.426849319282487e-06
413,-1.0270877419484935e-06,2.2681466632465303e-07,1.7046212243511942e-05
414,2.7512199804063676e-07,1.0443117012825947e-07,8.036321748280556e-06
415,1.125786647350222e-06,2.3015007532327732e-08,1.774784423764097e-07
416,3.879528889682984e-06,-2.2795254935863397e-07,1.6846658783176327e-05
417,2.646416328281295e-06,-1.1441986908102019e-07,1.6842017451751177e-05
418,2.0130735833433247e-06,-5.233403809085847e-08,1.3785383794218653e-05
419,1.9563311804556066e-06,-4.40656474468733e-08,1.0784146424516204e-05
420,8.149060234384137e-07,5.060997485298828e-08,1.6897922248369054e-05
421,1.8625221757649117e-06,-3.554962596286303e-08,7.951957879448947e-06
422,1.7338455709336312e-06,-2.7526822928680744e-08,5.38629152016401e-06
423,2.1313997039163694e-07,1.1448286475024936e-07,1.3838891475954616e-05
424,1.5700443028067838e-06,-2.1603562641038603e-08,3.172862497981178e-06
425,2.3425672782223602e-07,1.1486525651182477e-07,1.0831057350012324e-05
426,7.998574178705081e-07,5.50205020059694e-08,5.41561023028924e-06
427,1.3607489872870333e-06,-1.0252863178450001e-08,1.4075320784123498e-06
428,9.417449026822332e-07,3.416997019113299e-08,-4.731533335578838e-07
429,-2.341901327437257e-07,0.0,0.0
430,-2.2834238578406807e-06,2.886115548802709e-07,1.7420758820318253e-05
431,-2.292529770178531e-06,2.9555687588942565e-07,1.7353989834834047e-05
432,-1.6196565608698555e-06,2.546689144593136e-07,1.4119023648067486e-05
433,-9.225603543929833e-07,1.9261335329159026e-07,1.1028778426676105e-05
434,-1.6605300095136682e-06,2.8044244328026585e-07,1.722270809858071e-05
435,-2.5475545126847567e-07,1.3421271061036243e-07,8.119707232481737e-06
436,3.357290136362223e-07,8.3981484547904e-08,5.484381434128452e-06
437,-9.996844620197165e-07,2.230008352026527e-07,1.395894844442106e-05
438,7.958390282165621e-07,4.446930646881191e-08,3.214516179285682e-06
439,-3.420077213073782e-07,1.6280534509684386e-07,1.0884677767982643e-05
440,1.0702434106541922e-06,1.828613807330022e-08,1.4150114934944545e-06
441,3.832520054372618e-06,-2.2176968384736127e-07,1.3743206796970536e-05
442,3.221762743176561e-06,-1.6656820598895214e-07,1.3736985478491846e-05
443,3.700670182856025e-06,-2.126749871721374e-07,1.0755159948475164e-05
444,3.113833255452145e-06,-1.5845004847276936e-07,1.0744366270584865e-05
445,3.4732402910814335e-06,-1.9619904042242397e-07,7.938696631796642e-06
446,2.034909341785679e-06,-5.943413264770169e-08,1.684038887671014e-05
447,2.930508420615779e-06,-1.4515947013031747e-07,7.922846719892274e-06
448,3.1546641481628214e-06,-1.7184366759402386e-07,5.3904894619358936e-06
449,2.675116201652873e-06,-1.2654106136776292e-07,5.3697660953336295e-06
450,2.751624171671554e-06,-1.4458300221498133e-07,3.1994677659461014e-06
451,1.4129952298552555e-06,2.888407724691593e-09,1.378281009597139e-05
452,2.3520332153009106e-06,-1.0757482822089037e-07,3.173226338002702e-06
453,2.248325874269807e-06,-1.0486570678579077e-07,1.4549667025257567e-06
454,1.3815899930850216e-06,9.257875109200421e-09,1.0779921923074824e-05
455,1.9481661490716244e-06,-7.810418795331254e-08,1.4244215457536922e-06
456,1.6803402339498693e-06,-5.107925433095698e-08,2.3688095465842752e-07
457,2.0516604957287942e-07,1.0739413090555796e-07,1.6898901347469806e-05
458,1.3318774549309297e-06,1.3061516262649455e-08,7.946189183368784e-06
459,1.4919242077937413e-06,-3.625390799829731e-08,2.039618442449511e-07
460,1.0786938756702553e-06,6.041604651257322e-09,-4.1208459139271645e-07
461,1.2648519493746806e-06,1.355009725047419e-08,5.3786678498576094e-06
462,1.0075366834220868e-06,9.529650819713568e-09,-4.4619706219709e-07
463,4.772543886816268e-07,5.0236217507870884e-08,-4.656263730102482e-07
464,-1.023958460190049e-06,2.2755505545569805e-07,1.697139537007747e-05
465,-3.8938385301072493e-07,1.7148203892931003e-07,1.3839790357608916e-05
466,2.741926548133918e-07,1.0741632339983728e-07,7.991816150251924e-06
467,1.1788445797251698e-06,1.0526124157750916e-08,3.163776771786135e-06
468,1.123870872430428e-06,8.077401179583568e-09,1.7207145240638127e-07
469,0.0,0.0,-4.976692104518095e-07
470,-1.3800933585552763e-07,-3.519219605901073e-08,1.303633076178505e-07
471,-2.2363009640048643e-06,2.7561218818296607e-07,1.4248036605992227e-05
472,-2.238701800981151e-06,2.8225185894889543e-07,1.4208747705794256e-05
473,-1.502528757367866e-06,2.073152330311451e-07,1.1150018941110094e-05
474,-1.5066471359683953e-06,2.163430031391772e-07,1.1114585391050362e-05
475,-7.809268216101264e-07,1.4098544383587155e-07,8.220571055275637e-06
476,-2.2979528981186743e-06,3.0425594573551985e-07,1.7329048626750328e-05
477,-7.859381703056078e-07,1.5084060896421607e-07,8.192658399387717e-06
478,-1.2400014134458527e-07,8.732578866145859e-08,5.558437087198566e-06
479,-1.2857339053891535e-07,9.592312573180148e-08,5.539733904020576e-06
480,4.1525853425475093e-07,5.1769984215407276e-08,3.258842484507995e-06
481,-1.6187794922828188e-06,2.637874194807192e-07,1.4071182491495209e-05
482,4.119198437615881e-07,5.656228803343172e-08,3.2499426436259508e-06
483,7.840210244593749e-07,3.643959713677107e-08,1.4280418048332798e-06
484,-9.228566276553977e-07,1.996112520604536e-07,1.098513878317484e-05
485,7.821307487034515e-07,3.528334243913559e-08,1.4286070280297606e-06
486,9.435589412719573e-07,3.993160880626377e-08,1.5664309909514255e-07
487,-1.6549122649398543e-06,2.8603129287155387e-07,1.7133965283094074e-05
488,-2.558089479759217e-07,1.405451579246106e-07,8.08162153999224e-06
489,9.429997483123538e-07,3.213929548854018e-08,1.6480018691118463e-07
490,8.742976161729544e-07,5.934986006942916e-08,-5.122799907996094e-07
491,3.3392635780555855e-07,8.806667508643353e-08,5.452487344309469e-06
492,8.741255087013647e-07,4.515184767504758e-08,-4.989429233948826e-07
493,5.7171974501453e-07,8.350872691765295e-08,-5.47931111135107e-07
494,-9.97168988457234e-07,2.2610232803345877e-07,1.3900696180607116e-05
495,7.932397080180619e-07,4.349674855154648e-08,3.1897205324278186e-06
496,5.647279302804557e-07,6.155094141856861e-08,-5.385921066322741e-07
497,-2.701674788712821e-07,-6.549080965234975e-08,1.4862366351153023e-07
498,2.615875052244979e-06,-1.1057874192411569e-07,1.3732306316677454e-05
499,2.532697826577332e-06,-1.0366716661156872e-07,1.0735808055565051e-05
500,1.4253604161411717e-06,-4.751567244267349e-09,1.6839135223284744e-05
501,2.3934682797272407e-06,-9.385300732641091e-08,7.910491936876238e-06
502,2.2005644705862186e-06,-8.151358597111131e-08,5.353620449779749e-06
503,8.136494748657944e-07,5.8707208553420495e-08,1.3781149390091964e-05
504,1.955993959282546e-06,-7.036807072648266e-08,3.152850826641825e-06
505,8.08004370925278e-07,6.285824347570004e-08,1.0777772968752604e-05
506,1.651025084870865e-06,-5.1029721394442135e-08,1.4011426263856952e-06
507,-4.06656222982666e-07,1.6688015653544955e-07,1.6900615257780735e-05
508,8.026065678996288e-07,6.168216385088162e-08,0.0
509,0.0,-2.140817951224343e-08,1.7863708540546726e-07
510,-3.4167542123058517e-07,1.668427715708834e-07,1.0833369375825126e-05
511,7.974985365164854e-07,5.4733941426175466e-08,5.375262855475762e-06
512,1.0675465700868479e-06,1.0458248067965604e-08,1.3976378813193253e-06
513,9.387740091467048e-07,1.2480689186087267e-08,-4.732435304828969e-07
514,2.159241310525027e-08,-6.093461907219683e-08,-2.55815976389478e-07
515,-2.2414051091943967e-06,2.9025627942540965e-07,1.416647718059821e-05
516,-1.508385116364208e-06,2.2549531218883587e-07,1.1076382755874435e-05
517,-2.3006825149174978e-06,3.1948916168034897e-07,1.7296197299644408e-05
518,-7.887613681637506e-07,1.6053415630561487e-07,8.16142008366792e-06
519,-1.3166973076868567e-07,1.0438109906367802e-07,5.516674465560159e-06
520,-1.6160531077611581e-06,2.717979748047094e-07,1.4018828506739736e-05
521,4.0928880132608807e-07,6.12016850534424e-08,3.23551876846261e-06
522,-9.224557405573611e-07,2.0631963532878866e-07,1.0938563428906286e-05
523,7.802193645396108e-07,3.393161464809435e-08,1.4228296041851178e-06
524,-1.6489258300334221e-06,2.8848634769449274e-07,1.7050731446260485e-05
525,-2.564948096036465e-07,1.4675448629891195e-07,8.040229178486794e-06
526,9.417885437857871e-07,2.407992071758059e-08,1.6606027721421664e-07
527,3.321761292759249e-07,9.206233484812307e-08,5.4163501226260146e-06
528,8.724431213668866e-07,3.008585705202346e-08,-4.928492217542702e-07
529,2.0136722505843924e-06,-5.445388328731665e-08,1.3728517508670099e-05
530,1.955619395100203e-06,-4.853157949217703e-08,1.0729323495526063e-05
531,8.163932288614599e-07,5.073540128333488e-08,1.6838287483794227e-05
532,1.8605375655157309e-06,-4.227268078918541e-08,7.901438059761074e-06
533,1.729818899230452e-06,-3.6403943558578e-08,5.3418170302402605e-06
534,2.135817412713564e-07,1.1552422773532046e-07,1.3780476098217498e-05
535,1.5637056658260122e-06,-3.304380194390834e-08,3.1382360725449135e-06
536,2.3414636701685727e-07,1.1674768326500726e-07,1.0777748900372285e-05
537,1.3566496136996458e-06,-2.4008450366693503e-08,1.3847061406312434e-06
538,-1.0216285496497177e-06,2.2880813639588484e-07,1.6902984509477453e-05
539,-9.951061463749456e-07,2.2923484281680624e-07,1.3841892259531446e-05
540,2.733098650114462e-07,1.1035973166060832e-07,7.94419882814405e-06
541,7.902527407904729e-07,4.2507632949822395e-08,3.160020545696575e-06
542,1.1214122014619447e-06,-6.759580243467922e-09,1.605767570976459e-07
543,5.59373939974416e-07,4.125679844446046e-08,-5.314121055481558e-07
544,-6.337525552062861e-07,1.5708129766344125e-07,1.0778891419272836e-06
545,-2.24294995969543e-06,3.008799856066977e-07,1.4121445686146738e-05
546,-1.5087081610209288e-06,2.3493954007498302e-07,1.103536195970591e-05
547,-2.2956430932639728e-06,3.381531755012737e-07,1.7220259514354533e-05
548,-7.902418049350084e-07,1.7012056192705592e-07,8.126763936566703e-06
549,-1.3380087230536767e-07,1.1271883361076365e-07,5.489250738529977e-06
550,-1.6122499969814972e-06,2.781157670100125e-07,1.3962422866990826e-05
551,4.070158330622894e-07,6.567656724593715e-08,3.2158565786048614e-06
552,-9.216226750061667e-07,2.1271546883571247e-07,1.088934889750106e-05
553,7.781621925262967e-07,3.242050714102125e-08,1.4111563312837495e-06
554,-1.643823126910497e-06,2.90328903715395e-07,1.6975000752496297e-05
555,-2.569974558049669e-07,1.52928938940329e-07,7.99567453617451e-06
556,9.401022121317619e-07,1.5854117888609958e-08,1.6083256184587782e-07
557,3.697931703142235e-06,-2.218952075898959e-07,1.0700299500187115e-05
558,3.112774497161133e-06,-1.6694186758850945e-07,1.068849548043351e-05
559,3.469376149293189e-06,-2.1143835094214844e-07,7.885726886236674e-06
560,2.927607765630704e-06,-1.580487576033373e-07,7.869668917444495e-06
561,3.1482211934886456e-06,-1.9283007871813548e-07,5.3425224322332646e-06
562,2.66950650900329e-06,-1.4387656558908576e-07,5.321593926695859e-06
563,2.7393281277007294e-06,-1.7074103623817246e-07,3.1593786816956904e-06
564,1.4137129677756006e-06,1.8970416563071926e-09,1.3725468294063122e-05
565,2.3417725777970293e-06,-1.2890015571319306e-07,3.13333161966145e-06
566,2.239700078987382e-06,-1.3523360628103913e-07,1.426174338840026e-06
567,1.3811175607679209e-06,6.89780824730375e-09,1.0724887264911105e-05
568,1.9410079521817735e-06,-1.0293531801232752e-07,1.3958986503813542e-06
569,1.6747999856502146e-06,-8.432648123452574e-08,2.192689226146411e-07
570,2.0657046576586463e-07,1.0808924938946727e-07,1.6837936945462044e-05
571,1.3302963802391521e-06,9.485788577005742e-09,7.89559758590264e-06
572,1.4874370387745492e-06,-6.34430115983372e-08,1.864190171656016e-07
573,1.0737700866892912e-06,-2.7397133019304585e-08,-4.179567905936451e-07
574,1.2617355812329384e-06,8.881269314276507e-09,5.334267969955355e-06
575,1.0035829918306412e-06,-1.809296149544436e-08,-4.52140608333677e-07
576,4.720029790774165e-07,2.156810096839941e-08,-4.6267967423336996e-07
577,-3.8848843160444094e-07,1.7349348939283877e-07,1.3780933403179805e-05
578,1.1744637360837513e-06,4.29076962374899e-09,3.129145113524978e-06
579,5.071036152613976e-07,2.19863831214171e-08,-4.947642098879867e-07
580,-1.3610379450191978e-07,-2.2388263587754004e-08,1.2776531943424653e-07
581,-3.4132562713912174e-07,1.7089751756481017e-07,1.0779921916577465e-05
582,3.3043202023464697e-07,9.59747639026401e-08,5.376105720427873e-06
583,1.064423096785851e-06,2.818342647610263e-09,1.3746705834338048e-06
584,8.702443794105114e-07,1.4916279927482236e-08,-4.929082373546761e-07
585,-2.256207181950092e-08,-4.3759465988120334e-08,-2.0199701347832943e-07
586,-6.356871195237114e-07,1.2525586846703757e-07,1.0932647064314018e-06
587,-2.099806312180624e-06,2.424655746483779e-07,1.1158069447088034e-05
588,-2.1015974265093693e-06,2.5352417837440897e-07,1.1123307732891058e-05
589,-1.322410865527136e-06,1.6756411931389626e-07,8.230439680004349e-06
590,-1.3275950565678287e-06,1.80517133555128e-07,8.202833252199068e-06
591,-5.953663079798555e-07,1.036856464052883e-07,5.567425318949585e-06
592,-6.011136777146094e-07,1.1644774833952127e-07,5.548820012644218e-06
593,2.8028087271892463e-08,5.722429189612725e-08,3.2649485027409017e-06
594,-2.2414892165032167e-06,3.140681903847568e-07,1.4073469217560374e-05
595,2.3215846431929947e-08,6.724837107587908e-08,3.25612993841517e-06
596,4.944448497110751e-07,3.1792647205064005e-08,1.429661952901531e-06
597,-1.5083172799803019e-06,2.444585952663041e-07,1.099170115827484e-05
598,4.912191369966205e-07,3.678429874196511e-08,1.4303228009222923e-06
599,7.617879710532557e-07,2.7252779539897472e-08,1.5124043459854523e-07
600,-2.286487108957115e-06,3.489935242951883e-07,1.713580565269332e-05
601,-7.909459866127325e-07,1.7965170404620256e-07,8.088744795244443e-06
602,7.602283078963033e-07,2.6102597042243448e-08,1.5968954207877722e-07
603,8.059882974276756e-07,4.075400754705322e-08,-5.260882880838429e-07
604,-1.3536598501397636e-07,1.20960349332108e-07,5.45747359050376e-06
605,8.053680637327765e-07,3.331337125548847e-08,-5.120380710928133e-07
606,6.172205019764018e-07,6.29932360712448e-08,-5.744355440922808e-07
607,-1.6083549314835824e-06,2.83235401175328e-07,1.390406909477934e-05
608,4.048281112787039e-07,7.003311868220954e-08,3.1911652560879993e-06
609,6.135392768946359e-07,4.918408259158179e-08,-5.617835156024615e-07
610,1.793072119593525e-07,4.2778456926079545e-08,-2.8338257403039738e-08
611,-9.206538007754117e-07,2.1900779668320404e-07,1.0837882104062459e-05
612,7.759036105624216e-07,3.088054639378066e-08,1.3937871944316976e-06
613,1.825636643856156e-07,2.8645428891601293e-08,-2.8631211748244578e-08
614,-3.8117485063544717e-07,1.3203064549728138e-07,1.0516975432036878e-06
615,2.5321685060489136e-06,-1.1021561758484965e-07,1.0679472222673307e-05
616,2.3912791326850735e-06,-1.0381617093387694e-07,7.857155544269045e-06
617,2.195959311687385e-06,-9.48260732710079e-08,5.305353132029341e-06
618,8.144620922617891e-07,5.8829992336710806e-08,1.372315197111719e-05
619,1.948233393282127e-06,-8.67984265609472e-08,3.113128246742291e-06
620,8.077539177953242e-07,6.262435774286677e-08,1.0722533036082954e-05
621,1.6454287172267698e-06,-7.028007666649415e-08,1.3726303216192516e-06
622,-4.0542120121099337e-07,1.6797791224363102e-07,1.6838248238880183e-05
623,8.013851221206759e-07,6.133336932760875e-08,7.89295025660957e-06
624,1.3023218607838349e-06,-4.2444294571175195e-08,1.6107023958192314e-07
625,7.951133698437199e-07,5.4311478862847306e-08,5.330946429730955e-06
626,9.357743389632446e-07,-9.011490071041271e-09,-4.793098207118515e-07
627,-1.6404036903445976e-06,2.921059057756652e-07,1.690569407114908e-05
628,-9.935942902318252e-07,2.3235123162335045e-07,1.3782645943339122e-05
629,-2.5741552555267656e-07,1.5908680983122305e-07,7.948010062736335e-06
630,7.871281326468857e-07,4.155929221401233e-08,3.125385427436738e-06
631,9.381339279067537e-07,7.629612176496953e-09,1.4940114010788207e-07
